4197,33.7168502,-117.8313858,3241.5,93.47,10,212
4199,33.7168502,-117.8313858,1612.5,102.28,12,212
4201,33.7168502,-117.8313858,3492.0,105.47,19,212
4208,33.7168502,-117.8313858,8009.5,129.73,10,212
4210,33.7168502,-117.8313858,4486.5,390.56,31,212
4212,33.7168502,-117.8313858,4050.75,144.8,17,212
4214,33.7168502,-117.8313858,846.5,121.17,18,212
4216,33.7168502,-117.8313858,10.5,121.17,18,212
4221,33.7168502,-117.8313858,7861.25,160.92,10,212
4242,33.7168502,-117.8313858,738.5,207.63,14,212
4244,33.7168502,-117.8313858,11072.5,1.86,10,212
4246,33.7168502,-117.8313858,3376.0,76.44,14,212
4253,33.7168502,-117.8313858,2634.75,234.69,22,212
4255,33.7168502,-117.8313858,2549.5,236.89,20,212
4257,33.7168502,-117.8313858,2308.75,245.72,23,212
4258,33.7168502,-117.8313858,10315.5,26.81,18,212
4260,33.7168502,-117.8313858,816.75,252.27,10,212
4262,33.7168502,-117.8313858,848.0,255.66,11,212
4270,33.7168502,-117.8313858,16073.5,42.86,33,212
4272,33.7168502,-117.8313858,8866.25,100.23,55,212
4274,33.7168502,-117.8313858,552.5,278.31,12,212
4275,33.7168502,-117.8313858,542.5,279.47,11,212
4277,33.7168502,-117.8313858,2958.25,287.22,12,212
4281,33.7168502,-117.8313858,3208.5,241.09,17,212
4283,33.7168502,-117.8313858,2316.75,303.63,12,212
4285,33.7168502,-117.8313858,9854.25,304.67,15,212
4286,33.7168502,-117.8313858,4692.5,313.34,15,212
4288,33.7168502,-117.8313858,3718.25,451.25,12,212
4290,33.7168502,-117.8313858,6221.5,51.06,40,212
4294,33.7168502,-117.8313858,10685.75,204.45,57,212
4299,33.7168502,-117.8313858,5592.0,343.64,10,212
4301,33.7168502,-117.8313858,6134.0,344.7,21,212
4308,33.7168502,-117.8313858,128.0,1.39,32,212
4311,33.7168502,-117.8313858,1733.75,356.13,13,212
4313,33.7168502,-117.8313858,4469.5,357.28,16,212
4314,33.7168502,-117.8313858,326.5,433.39,46,212
4321,33.7168502,-117.8313858,0.0,24.03,15,212
4324,33.7168502,-117.8313858,7485.0,28.16,10,212
4326,33.7168502,-117.8313858,128.0,0.16,50,212
4327,33.7168502,-117.8313858,0.0,52.47,27,212
4334,33.7168502,-117.8313858,0.0,70.87,35,212
4337,33.7168502,-117.8313858,2623.0,67.98,10,212
4339,33.7168502,-117.8313858,3372.5,75.56,13,212
4341,33.7168502,-117.8313858,3342.25,76.64,12,212
4343,33.7168502,-117.8313858,4169.75,77.77,15,212
4347,33.7168502,-117.8313858,3241.5,87.66,10,212
4355,33.7168502,-117.8313858,5516.5,30.39,12,212
4357,33.7168502,-117.8313858,2700.5,498.39,59,212
4359,33.7168502,-117.8313858,3301.0,106.02,15,212
4360,33.7168502,-117.8313858,14478.0,10.22,16,212
4362,33.7168502,-117.8313858,7883.5,108.95,14,212
4371,33.7168502,-117.8313858,0.0,144.19,16,212
4373,33.7168502,-117.8313858,7669.0,137.63,13,212
4374,33.7168502,-117.8313858,10957.5,133.88,17,212
4377,33.7168502,-117.8313858,3923.0,146.42,20,212
4378,33.7168502,-117.8313858,5132.75,4.16,19,212
4382,33.7168502,-117.8313858,158.75,159.34,11,212
4387,33.7168502,-117.8313858,1728.5,1.86,21,212
4393,33.71685,-117.8313872,4226.25,59.03,11,212
4395,33.71685,-117.8313872,6464.0,0.77,57,212
4401,33.71685,-117.8313872,6721.75,92.08,10,212
4404,33.71685,-117.8313872,5359.25,217.33,24,212
4413,33.71685,-117.8313872,7624.75,172.3,44,212
4417,33.71685,-117.8313872,883.5,247.98,11,212
4418,33.71685,-117.8313872,905.5,251.28,12,212
4420,33.71685,-117.8313872,8151.25,252.34,14,212
4424,33.71685,-117.8313872,4736.0,1.03,14,212
4426,33.71685,-117.8313872,505.25,268.7,11,212
4428,33.71685,-117.8313872,502.75,273.34,10,212
4429,33.71685,-117.8313872,3201.75,450.53,10,212
4433,33.71685,-117.8313872,543.75,281.75,11,212
4435,33.71685,-117.8313872,3619.25,287.63,10,212
4438,33.71685,-117.8313872,2089.5,287.44,12,212
4440,33.71685,-117.8313872,2131.75,291.8,14,212
4442,33.71685,-117.8313872,1235.5,292.88,21,212
4444,33.71685,-117.8313872,12880.5,70.94,37,212
4445,33.71685,-117.8313872,2354.25,302.64,21,212
4447,33.71685,-117.8313872,14758.5,304.83,13,212
4449,33.71685,-117.8313872,2589.25,313.45,16,212
4451,33.71685,-117.8313872,5031.5,190.55,12,212
4453,33.71685,-117.8313872,1633.5,325.75,13,212
4455,33.71685,-117.8313872,42.0,318.84,14,212
4457,33.71685,-117.8313872,4843.0,339.34,17,212
4459,33.71685,-117.8313872,10160.5,340.41,16,212
4476,33.71685,-117.8313872,6464.5,0.11,49,212
4477,33.71685,-117.8313872,968.75,28.09,10,212
4480,33.71685,-117.8313872,1003.75,124.86,58,212
4482,33.71685,-117.8313872,1286.75,4.81,18,212
4484,33.71685,-117.8313872,152.0,460.13,20,212
4485,33.71685,-117.8313872,0.0,44.16,47,212
4489,33.71685,-117.8313872,0.0,52.16,10,212
4496,33.71685,-117.8313872,2239.25,132.48,15,212
4498,33.71685,-117.8313872,2938.0,71.05,13,212
4500,33.71685,-117.8313872,2376.75,100.11,13,212
4504,33.71685,-117.8313872,3244.25,92.39,10,212
4505,33.71685,-117.8313872,10635.0,86.34,19,212
4509,33.71685,-117.8313872,3241.5,101.41,10,212
4511,33.71685,-117.8313872,3242.0,102.5,11,212
4513,33.71685,-117.8313872,3258.75,103.56,21,212
4515,33.71685,-117.8313872,15817.5,102.5,13,212
4517,33.71685,-117.8313872,3611.75,92.16,56,212
4529,33.71685,-117.8313872,4118.0,131.94,10,212
4533,33.71685,-117.8313872,144.25,139.06,25,212
4535,33.71685,-117.8313872,3876.25,147.22,18,212
4542,33.71685,-117.8313872,128.0,0.64,26,212
4543,33.71685,-117.8313872,128.0,163.27,13,212
4550,33.71685,-117.8313872,2775.5,184.97,10,212
4554,33.71685,-117.8313872,128.0,0.77,47,212
4555,33.71685,-117.8313872,320.0,0.78,24,212
4557,33.71685,-117.8313872,737.25,207.59,26,212
4559,33.71685,-117.8313872,14409.5,208.67,16,212
4561,33.71685,-117.8313872,9536.5,25.53,26,212
4563,33.71685,-117.8313872,4006.5,214.81,21,212
4564,33.71685,-117.8313872,6979.75,77.91,24,212
4571,33.71685,-117.8313872,539.5,229.16,43,212
4572,33.71685,-117.8313872,0.0,237.73,10,212
4576,33.71685,-117.8313872,2526.0,237.92,29,212
4578,33.71685,-117.8313872,2477.25,239.02,25,212
4580,33.71685,-117.8313872,9414.25,240.13,27,212
4582,33.71685,-117.8313872,7948.5,30.39,30,212
4583,33.71685,-117.8313872,605.5,252.77,44,212
4585,33.71685,-117.8313872,609.0,253.95,11,212
4589,33.71685,-117.8313872,8510.25,76.06,35,212
4591,33.71685,-117.8313872,5767.75,139.05,58,212
4593,33.71685,-117.8313872,6687.5,276.14,15,212
4594,33.71685,-117.8313872,2050.5,280.52,10,212
4596,33.71685,-117.8313872,2089.75,284.84,22,212
4598,33.71685,-117.8313872,3464.25,289.2,20,212
4600,33.71685,-117.8313872,1743.5,71.12,15,212
4602,33.71685,-117.8313872,9865.25,11.19,17,212
4604,33.71685,-117.8313872,10051.25,363.2,28,212
4606,33.71685,-117.8313872,2690.25,315.19,12,212
4609,33.71685,-117.8313872,2955.0,163.23,18,212
4611,33.71685,-117.8313872,2950.25,395.27,40,212
4613,33.71685,-117.8313872,3927.5,115.34,19,212
4614,33.71685,-117.8313872,6610.5,133.8,41,212
4616,33.71685,-117.8313872,10812.25,124.52,10,212
4618,33.71685,-117.8313872,5010.75,341.11,13,212
4620,33.71685,-117.8313872,44.0,342.19,13,212
4622,33.71685,-117.8313872,5996.25,345.42,10,212
4626,33.71685,-117.8313872,1720.0,354.58,12,212
4627,33.71685,-117.8313872,1717.5,358.97,18,212
4629,33.71685,-117.8313872,1719.5,0.11,16,212
4633,33.71685,-117.8313872,128.0,0.05,27,212
4634,33.71685,-117.8313872,4224.0,0.06,38,212
4636,33.71685,-117.8313872,128.0,0.08,49,212
4644,33.71685,-117.8313872,12160.5,33.11,11,212
4653,33.71685,-117.8313872,1970.25,140.45,18,212
4655,33.71685,-117.8313872,2248.75,4.45,60,212
4658,33.71685,-117.8313872,2223.75,116.31,44,212
4660,33.71685,-117.8313872,3151.25,72.69,53,212
4663,33.71685,-117.8313872,2641.25,156.39,38,212
4665,33.71685,-117.8313872,7503.5,100.14,10,212
4671,33.71685,-117.8313872,10508.75,2.73,10,212
4673,33.71685,-117.8313872,10572.5,104.44,13,212
4675,33.71685,-117.8313872,3450.75,115.09,10,212
4683,33.71685,-117.8313872,3209.0,132.48,10,212
4685,33.71685,-117.8313872,2448.5,60.52,56,212
4687,33.71685,-117.8313872,4296.5,140.13,17,212
4689,33.71685,-117.8313872,4280.75,141.22,17,212
4691,33.71685,-117.8313872,4624.25,142.81,17,212
4694,33.71685,-117.8313872,6592.5,145.61,18,212
4696,33.71685,-117.8313872,5148.25,4.19,15,212
4697,33.71685,-117.8313872,20.75,157.45,15,212
4707,33.71685,-117.8313872,6051.25,132.06,15,212
4718,33.71685,-117.8313872,6696.25,100.08,35,212
4723,33.71685,-117.8313872,128.0,110.61,27,212
4725,33.71685,-117.8313872,11036.5,0.89,21,212
4727,33.71685,-117.8313872,551.25,229.5,15,212
4731,33.71685,-117.8313872,7562.25,108.09,43,212
4734,33.71685,-117.8313872,1405.5,244.77,14,212
4737,33.71685,-117.8313872,8287.75,249.17,11,212
4741,33.71685,-117.8313872,128.0,1.02,43,212
4742,33.71685,-117.8313872,3079.0,260.17,15,212
4744,33.71685,-117.8313872,1129.75,265.31,32,212
4746,33.71685,-117.8313872,8845.25,4.19,10,212
4748,33.71685,-117.8313872,8751.75,84.23,26,212
4750,33.71685,-117.8313872,8890.75,132.23,47,212
4752,33.71685,-117.8313872,2023.0,278.91,11,212
4753,33.71685,-117.8313872,2049.25,285.44,20,212
4755,33.71685,-117.8313872,9238.0,286.5,22,212
4757,33.71685,-117.8313872,2123.0,290.83,20,212
4759,33.71685,-117.8313872,11072.0,294.11,19,212
4761,33.71685,-117.8313872,2386.0,306.78,21,212
4763,33.71685,-117.8313872,10726.75,87.12,15,212
4765,33.71685,-117.8313872,10069.25,101.2,45,212
4767,33.71685,-117.8313872,10207.25,132.31,45,212
4773,33.71685,-117.8313872,6272.0,1.31,10,212
4775,33.71685,-117.8313872,147.25,379.25,13,212
4776,33.71685,-117.8313872,5418.25,342.66,12,212
4783,33.71685,-117.8313872,11462.75,231.38,36,212
4785,33.71685,-117.8313872,383.5,0.58,14,212
4791,33.71685,-117.8313872,4509.0,13.13,15,212
4799,33.71685,-117.8313872,6217.75,33.61,22,212
4806,33.71685,-117.8313872,3200.0,0.2,47,212
4808,33.71685,-117.8313872,4291.25,52.17,17,212
4809,33.71685,-117.8313872,4197.75,53.25,16,212
4811,33.71685,-117.8313872,5007.75,336.2,46,212
4813,33.71685,-117.8313872,5007.25,116.22,15,212
4815,33.71685,-117.8313872,4454.5,62.98,57,212
4822,33.71685,-117.8313872,4493.0,127.28,15,212
4824,33.71685,-117.8313872,3980.75,104.3,54,212
4825,33.71685,-117.8313872,3244.25,82.94,15,212
4827,33.71685,-117.8313872,12.5,88.33,42,212
4834,33.71685,-117.8313872,2995.5,104.53,18,212
4838,33.71685,-117.8313872,6093.5,108.98,14,212
4845,33.71685,-117.8313872,4082.0,133.94,13,212
4849,33.71685,-117.8313872,4751.75,132.5,17,212
4851,33.71685,-117.8313872,8013.5,140.47,24,212
4859,33.71685,-117.8313872,5218.75,93.87,10,212
4867,33.71685,-117.8313872,581.75,190.72,40,212
4869,33.71685,-117.8313872,582.25,191.58,15,212
4874,33.71685,-117.8313872,744.5,205.05,10,212
4876,33.71685,-117.8313872,760.25,209.52,14,212
4878,33.71685,-117.8313872,9.5,210.64,13,212
4881,33.71685,-117.8313872,6938.25,76.45,55,212
4883,33.71685,-117.8313872,7079.25,84.41,23,212
4885,33.71685,-117.8313872,514.0,478.88,16,212
4890,33.71685,-117.8313872,14935.25,237.75,20,212
4892,33.71685,-117.8313872,987.5,246.25,12,212
4899,33.71685,-117.8313872,1179.5,89.27,32,212
4901,33.71685,-117.8313872,2452.25,266.58,10,212
4903,33.71685,-117.8313872,8764.25,116.56,14,212
4904,33.71685,-117.8313872,8798.75,180.23,15,212
4907,33.71685,-117.8313872,8938.75,164.23,50,212
4909,33.71685,-117.8313872,2042.25,282.53,25,212
4911,33.71685,-117.8313872,2053.25,283.63,13,212
4913,33.71685,-117.8313872,2087.75,286.89,22,212
4915,33.71685,-117.8313872,2077.25,287.97,22,212
4917,33.71685,-117.8313872,2121.75,291.25,19,212
4919,33.71685,-117.8313872,9424.25,148.31,21,212
4921,33.71685,-117.8313872,7120.5,69.14,51,212
4922,33.71685,-117.8313872,9701.75,124.44,37,212
4924,33.71685,-117.8313872,9735.75,124.27,47,212
4926,33.71685,-117.8313872,3209.25,301.19,47,212
4928,33.71685,-117.8313872,622.75,312.83,19,212
4930,33.71685,-117.8313872,6474.5,84.86,39,212
4932,33.71685,-117.8313872,42.0,124.19,18,212
4937,33.71685,-117.8313872,148.5,509.31,24,212
4939,33.71685,-117.8313872,2944.0,1.36,25,212
4942,33.71685,-117.8313872,1718.5,356.63,16,212
4957,33.71685,-117.8313872,7324.0,29.62,10,212
4958,33.71685,-117.8313872,7634.5,0.72,12,212
4960,33.71685,-117.8313872,5763.5,37.27,18,212
4964,33.71685,-117.8313872,6988.5,42.78,27,212
4969,33.71685,-117.8313872,15687.5,66.08,19,212
4971,33.71685,-117.8313872,8.75,291.36,17,212
4978,33.71685,-117.8313872,2701.0,84.37,10,212
4980,33.71685,-117.8313872,2704.25,81.23,17,212
4981,33.71685,-117.8313872,6089.5,85.62,21,212
4989,33.71685,-117.8313872,11215.5,101.5,13,212
4990,33.71685,-117.8313872,3882.75,4.16,63,212
4993,33.71685,-117.8313872,3489.75,117.0,11,212
4995,33.71685,-117.8313872,3532.0,118.09,12,212
5004,33.71685,-117.8313872,1441.75,139.44,13,212
5008,33.71685,-117.8313872,4282.5,140.95,17,212
5010,33.71685,-117.8313872,144.5,60.55,11,212
5011,33.71685,-117.8313872,4686.25,0.58,25,212
5013,33.71685,-117.8313872,134.75,298.59,20,212
5015,33.71685,-117.8313872,11211.5,157.17,11,212
5022,33.71685,-117.8313872,4544.0,0.72,53,212
5023,33.71685,-117.8313872,0.0,46.73,31,212
5033,33.71685,-117.8313872,789.0,211.03,12,212
5040,33.71685,-117.8313872,5203.5,111.5,27,212
5047,33.71685,-117.8313872,2539.75,237.16,21,212
5048,33.71685,-117.8313872,3548.5,76.27,21,212
5050,33.71685,-117.8313872,8420.25,242.31,11,212
5052,33.71685,-117.8313872,6348.5,245.59,12,212
5062,33.71685,-117.8313872,1129.5,262.09,12,212
5064,33.71685,-117.8313872,1222.25,266.06,12,212
5068,33.71685,-117.8313872,5707.5,63.42,34,212
5070,33.71685,-117.8313872,2042.75,281.94,20,212
5071,33.71685,-117.8313872,2067.75,286.3,20,212
5073,33.71685,-117.8313872,2065.75,287.36,22,212
5075,33.71685,-117.8313872,3464.25,290.61,17,212
5078,33.71685,-117.8313872,2204.0,297.14,19,212
5080,33.71685,-117.8313872,11984.5,70.52,14,212
5084,33.71685,-117.8313872,13900.5,314.44,13,212
5086,33.71685,-117.8313872,2835.5,318.77,20,212
5088,33.71685,-117.8313872,10317.75,109.86,10,212
5090,33.71685,-117.8313872,6221.5,116.19,49,212
5092,33.71685,-117.8313872,10823.25,4.19,47,212
5093,33.71685,-117.8313872,144.25,127.3,30,212
5095,33.71685,-117.8313872,4242.75,363.31,40,212
5097,33.71685,-117.8313872,5525.75,193.33,42,212
5099,33.71685,-117.8313872,128.0,1.37,21,212
5122,33.71685,-117.8313872,1073.0,40.98,23,212
5123,33.71685,-117.8313872,1040.25,44.36,29,212
5129,33.71685,-117.8313872,1629.25,116.52,52,212
5130,33.71685,-117.8313872,1615.5,132.47,51,212
5132,33.71685,-117.8313872,10055.0,374.5,18,212
5134,33.71685,-117.8313872,2331.25,5.8,12,212
5138,33.71685,-117.8313872,3346.0,78.39,15,212
5140,33.71685,-117.8313872,6609.5,103.52,14,212
5142,33.71685,-117.8313872,2249.5,128.33,37,212
5143,33.71685,-117.8313872,5516.5,332.38,30,212
5145,33.71685,-117.8313872,3301.0,107.61,16,212
5147,33.71685,-117.8313872,3277.5,108.7,16,212
5156,33.71685,-117.8313872,4066.75,133.59,11,212
5157,33.71685,-117.8313872,4076.5,133.73,13,212
5161,33.71685,-117.8313872,3462.5,334.55,29,212
5164,33.71685,-117.8313872,4495.75,330.55,49,212
5166,33.71685,-117.8313872,3964.0,145.73,19,212
5168,33.71685,-117.8313872,3881.5,146.83,17,212
5170,33.71685,-117.8313872,3872.75,147.91,16,212
5172,33.71685,-117.8313872,5581.75,148.89,11,212
5174,33.71685,-117.8313872,1360.25,150.77,18,212
5176,33.71685,-117.8313872,5561.75,84.92,62,212
5179,33.71685,-117.8313872,2873.75,170.8,24,212
5191,33.71685,-117.8313872,815.0,204.78,10,212
5193,33.71685,-117.8313872,739.25,207.11,12,212
5195,33.71685,-117.8313872,774.75,210.44,14,212
5196,33.71685,-117.8313872,4221.25,213.27,12,212
5198,33.71685,-117.8313872,4001.0,214.36,25,212
5200,33.71685,-117.8313872,8147.5,217.66,24,212
5207,33.71685,-117.8313872,1227.0,234.78,14,212
5208,33.71685,-117.8313872,1250.75,235.88,12,212
5210,33.71685,-117.8313872,2408.0,237.44,21,212
5212,33.71685,-117.8313872,1218.5,242.42,13,212
5214,33.71685,-117.8313872,0.0,246.75,13,212
5221,33.71685,-117.8313872,8491.75,220.13,48,212
5224,33.71685,-117.8313872,5767.75,419.05,43,212
5226,33.71685,-117.8313872,6062.25,275.69,15,212
5228,33.71685,-117.8313872,5796.75,156.23,24,212
5230,33.71685,-117.8313872,2144.0,289.86,21,212
5232,33.71685,-117.8313872,3027.5,293.09,21,212
5234,33.71685,-117.8313872,5840.5,70.33,37,212
5236,33.71685,-117.8313872,2352.75,303.95,16,212
5238,33.71685,-117.8313872,3721.25,305.02,14,212
5239,33.71685,-117.8313872,2602.25,140.28,58,212
5241,33.71685,-117.8313872,2749.5,312.58,13,212
5243,33.71685,-117.8313872,2713.0,316.89,11,212
5245,33.71685,-117.8313872,12875.5,53.95,11,212
5248,33.71685,-117.8313872,8141.5,51.02,40,212
5253,33.71685,-117.8313872,4603.0,338.47,19,212
5255,33.71685,-117.8313872,6996.75,243.33,25,212
5259,33.71685,-117.8313872,1742.0,1.41,16,212
5261,33.71685,-117.8313872,0.0,13.73,13,212
5275,33.71685,-117.8313872,6736.0,31.52,15,212
5277,33.71685,-117.8313872,14528.5,34.77,10,212
5279,33.71685,-117.8313872,10628.0,144.16,14,212
5282,33.71685,-117.8313872,1672.25,48.98,12,212
5284,33.71685,-117.8313872,3142.75,132.5,35,212
5286,33.71685,-117.8313872,3191.0,56.61,19,212
5288,33.71685,-117.8313872,3855.0,70.22,60,212
5289,33.71685,-117.8313872,4769.75,63.09,10,212
5294,33.71685,-117.8313872,3723.25,444.89,14,212
5296,33.71685,-117.8313872,3341.5,76.42,12,212
5298,33.71685,-117.8313872,2620.75,148.39,43,212
5299,33.71685,-117.8313872,2449.5,101.37,10,212
5301,33.71685,-117.8313872,3241.5,89.39,10,212
5307,33.71685,-117.8313872,2723.5,105.62,15,212
5310,33.71685,-117.8313872,3382.5,114.39,13,212
5312,33.71685,-117.8313872,5966.5,109.08,14,212
5324,33.71685,-117.8313872,12544.0,0.56,32,212
5326,33.71685,-117.8313872,3930.25,140.48,40,212
5327,33.71685,-117.8313872,165.0,147.02,17,212
5334,33.71685,-117.8313872,6720.5,1.89,11,212
5336,33.71685,-117.8313872,2857.5,170.92,23,212
5341,33.71685,-117.8313872,646.75,184.45,12,212
5343,33.71685,-117.8313872,10192.5,19.8,13,212
5345,33.71685,-117.8313872,130.25,112.19,23,212
5350,33.71685,-117.8313872,1098.5,25.02,25,212
5352,33.71685,-117.8313872,6637.25,116.08,54,212
5353,33.71685,-117.8313872,14426.0,140.08,31,212
5355,33.71685,-117.8313872,7.75,210.55,12,212
5359,33.71685,-117.8313872,6936.25,76.45,25,212
5361,33.71685,-117.8313872,7245.75,110.27,27,212
5365,33.71685,-117.8313872,1226.25,233.83,15,212
5366,33.71685,-117.8313872,30.25,502.89,13,212
5368,33.71685,-117.8313872,7772.5,237.59,20,212
5370,33.71685,-117.8313872,1401.0,245.69,12,212
5372,33.71685,-117.8313872,11584.5,0.97,38,212
5376,33.7168502,-117.8313882,1138.25,263.33,27,212
5378,33.7168502,-117.8313882,8558.25,76.48,30,212
5384,33.7168502,-117.8313882,3719.75,361.05,49,212
5386,33.7168502,-117.8313882,1993.5,297.06,61,212
5388,33.7168502,-117.8313882,1586.25,280.23,11,212
5390,33.7168502,-117.8313882,2021.75,284.59,23,212
5391,33.7168502,-117.8313882,7884.5,65.69,14,212
5393,33.7168502,-117.8313882,2134.25,290.02,19,212
5395,33.7168502,-117.8313882,2146.25,293.31,16,212
5397,33.7168502,-117.8313882,2194.75,296.55,18,212
5399,33.7168502,-117.8313882,7845.5,223.59,20,212
5403,33.7168502,-117.8313882,2605.75,309.53,19,212
5405,33.7168502,-117.8313882,2731.25,313.86,12,212
5407,33.7168502,-117.8313882,3730.75,318.14,10,212
5408,33.7168502,-117.8313882,3462.25,389.25,28,212
5410,33.7168502,-117.8313882,3206.25,387.27,39,212
5412,33.7168502,-117.8313882,2446.25,385.28,35,212
5414,33.7168502,-117.8313882,4130.5,335.39,22,212
5416,33.7168502,-117.8313882,14032.5,336.47,23,212
5419,33.7168502,-117.8313882,11008.25,151.41,42,212
5423,33.7168502,-117.8313882,1784.0,354.3,11,212
5425,33.7168502,-117.8313882,11500.5,419.45,13,212
5430,33.7168502,-117.8313882,128.0,0.08,40,212
5431,33.7168502,-117.8313882,128.25,510.09,49,212
5433,33.7168502,-117.8313882,6435.0,32.77,15,212
5437,33.7168502,-117.8313882,1039.5,42.55,28,212
5439,33.7168502,-117.8313882,128.0,1.75,36,212
5442,33.7168502,-117.8313882,4340.25,51.33,17,212
5444,33.7168502,-117.8313882,4283.5,52.42,17,212
5447,33.7168502,-117.8313882,1956.75,117.87,19,212
5449,33.7168502,-117.8313882,2344.75,4.45,53,212
5453,33.7168502,-117.8313882,1360.5,84.02,10,212
5454,33.7168502,-117.8313882,2279.75,92.33,62,212
5456,33.7168502,-117.8313882,2381.75,84.39,13,212
5458,33.7168502,-117.8313882,2627.75,100.81,17,212
5468,33.7168502,-117.8313882,9997.25,243.69,21,212
5470,33.7168502,-117.8313882,14669.75,107.98,10,212
5472,33.7168502,-117.8313882,3388.25,114.58,58,212
5474,33.7168502,-117.8313882,10126.75,247.67,13,212
5476,33.7168502,-117.8313882,128.0,0.5,27,212
5478,33.7168502,-117.8313882,4326.75,0.5,62,212
5481,33.7168502,-117.8313882,8265.5,125.52,16,212
5483,33.7168502,-117.8313882,4292.25,140.58,16,212
5485,33.7168502,-117.8313882,4751.75,304.55,17,212
5487,33.7168502,-117.8313882,2944.0,0.59,45,212
5490,33.7168502,-117.8313882,157.75,157.84,10,212
5492,33.7168502,-117.8313882,128.0,1.17,11,212
5495,33.7168502,-117.8313882,5803.0,171.11,20,212
5505,33.7168502,-117.8313882,6338.25,46.73,16,212
5513,33.7168502,-117.8313882,12622.5,23.09,11,212
5517,33.7168502,-117.8313882,3829.25,215.69,24,212
5520,33.7168502,-117.8313882,0.0,239.95,13,212
5522,33.7168502,-117.8313882,5204.75,232.83,13,212
5524,33.7168502,-117.8313882,5540.75,236.03,12,212
5526,33.7168502,-117.8313882,5854.25,239.88,28,212
5528,33.7168502,-117.8313882,15735.75,247.86,11,212
5530,33.7168502,-117.8313882,144.5,46.25,31,212
5531,33.7168502,-117.8313882,128.0,1.02,17,212
5535,33.7168502,-117.8313882,8498.25,116.12,47,212
5537,33.7168502,-117.8313882,12961.25,266.53,10,212
5539,33.7168502,-117.8313882,5207.5,63.66,50,212
5541,33.7168502,-117.8313882,2030.0,276.97,13,212
5543,33.7168502,-117.8313882,5767.75,400.08,20,212
5545,33.7168502,-117.8313882,13517.5,282.38,20,212
5548,33.7168502,-117.8313882,6101.5,64.44,35,212
5549,33.7168502,-117.8313882,9384.25,290.0,19,212
5551,33.7168502,-117.8313882,5000.25,77.14,10,212
5553,33.7168502,-117.8313882,9696.25,132.27,58,212
5555,33.7168502,-117.8313882,2918.75,35.19,40,212
5557,33.7168502,-117.8313882,3978.0,323.2,50,212
5559,33.7168502,-117.8313882,2443.0,7.23,60,212
5560,33.7168502,-117.8313882,10397.25,172.19,12,212
5564,33.7168502,-117.8313882,5520.75,34.23,21,212
5568,33.7168502,-117.8313882,128.0,0.84,12,212
5573,33.7168502,-117.8313882,1737.75,355.28,14,212
5575,33.7168502,-117.8313882,13775.25,53.39,14,212
5577,33.7168502,-117.8313882,1743.25,0.75,14,212
5578,33.7168502,-117.8313882,0.0,1.8,13,212
5592,33.7168502,-117.8313882,126.5,32.81,14,212
5595,33.7168502,-117.8313882,154.25,112.11,48,212
5597,33.7168502,-117.8313882,1365.5,0.16,51,212
5601,33.7168502,-117.8313882,1744.25,4.59,22,212
5604,33.7168502,-117.8313882,1742.75,132.5,34,212
5606,33.7168502,-117.8313882,1935.25,110.22,26,212
5608,33.7168502,-117.8313882,2.75,132.45,55,212
5611,33.7168502,-117.8313882,3337.5,73.22,12,212
5613,33.7168502,-117.8313882,3376.0,77.56,14,212
5615,33.7168502,-117.8313882,4554.0,226.67,16,212
