2572,10,47.0781944102,-23.2841222201,33.6725012,-117.7763352,5324.75,265.3
2840,15,32.424514969,-0.989268430991,33.6725012,-117.7763352,5123.75,163.11
2883,10,46.5933667431,-23.2027915671,33.6725012,-117.7763352,5314.25,263.69
2885,10,46.9278730013,-23.2538144545,33.6725012,-117.7763352,5319.5,264.8
2571,10,46.4419852062,-22.9094539336,33.6725012,-117.7763352,5230.75,263.08
2572,10,47.0781944102,-23.2841222201,33.6725012,-117.7763352,5324.75,265.3
2840,15,32.424514969,-0.989268430991,33.6725012,-117.7763352,5123.75,163.11
2883,10,46.5933667431,-23.2027915671,33.6725012,-117.7763352,5314.25,263.69
2885,10,46.9278730013,-23.2538144545,33.6725012,-117.7763352,5319.5,264.8
2656,38,73.2254812011,14.6062367883,33.6725,-117.7763355,9913.25,399.89
4249,11,32.7164711356,-1.88938310692,33.6724993,-117.776336,4928.5,163.28
4250,11,32.6380457049,-2.20148894681,33.6724993,-117.776336,4925.0,164.42
4402,11,32.7170637092,-1.91312403306,33.6724993,-117.776336,4926.25,163.36
4404,12,32.6359532783,-2.22432117557,33.6724993,-117.776336,4923.75,164.5
4405,10,29.5835473105,-2.9052838497,33.6724993,-117.776336,5782.25,168.95
4555,12,32.7372385414,-1.86028611403,33.6724993,-117.776336,4925.0,163.16
4556,12,32.6486962806,-2.1634708556,33.6724993,-117.776336,4925.0,164.28
4558,10,29.6081028942,-2.8359030986,33.6724993,-117.776336,5779.0,168.73
4598,10,46.5800974714,-23.9313228815,33.6724993,-117.776336,5323.5,264.67
4708,11,32.7464487886,-1.81591829577,33.6724993,-117.776336,4926.25,163.0
4710,13,32.8401177086,-2.17680989691,33.6724993,-117.776336,4867.75,164.14
4751,10,45.8877414485,-23.5498543871,33.6724993,-117.776336,5232.0,262.25
4861,11,32.7553578825,-1.75075367232,33.6724993,-117.776336,4929.5,162.77
4862,11,32.6882958771,-2.05162636764,33.6724993,-117.776336,4922.75,163.86
4904,10,46.4513517616,-23.9320204003,33.6724993,-117.776336,5327.5,264.25
4912,10,51.3502847953,-24.3025613424,33.6724993,-117.776336,5498.0,280.05
5015,11,32.7003962128,-1.93171117835,33.6724993,-117.776336,4929.5,163.44
5016,12,32.6353542231,-2.23878117924,33.6724993,-117.776336,4922.75,164.55
5018,10,29.6005099022,-2.92544588731,33.6724993,-117.776336,5776.0,169.0
5168,12,32.4436465079,-1.84451121262,33.6724989,-117.776336,4991.75,162.95
5170,13,32.5712370388,-2.21089577695,33.6724989,-117.776336,4922.75,164.06
5218,10,51.2905966437,-24.3910242478,33.6724989,-117.776336,5495.25,280.19
5321,11,32.5971732501,-2.06865936085,33.6724989,-117.776336,4927.25,163.55
5322,12,32.5217316015,-2.37561437364,33.6724989,-117.776336,4923.75,164.67
5324,10,29.4860392362,-3.07182108802,33.6724989,-117.776336,5777.5,169.13
5364,10,46.1523955949,-24.5838223141,33.6724989,-117.776336,5499.5,263.8
5474,10,32.7469145674,-1.56553802494,33.6724989,-117.776336,4929.5,161.69
5475,11,32.6505357055,-1.86662641957,33.6724989,-117.776336,4929.5,162.81
5477,11,32.5710876178,-2.16978216676,33.6724989,-117.776336,4926.25,163.92
5627,10,32.6605802628,-1.83427755145,33.6724989,-117.776336,4929.5,162.69
5628,11,32.5836490846,-2.14111861252,33.6724989,-117.776336,4925.0,163.81
5780,10,32.7571370073,-1.54513969311,33.6724989,-117.776336,4928.5,161.61
5781,12,32.4700972286,-1.78389016222,33.6724989,-117.776336,4989.5,162.72
5783,11,32.5686930738,-2.15146968582,33.6724989,-117.776336,4928.5,163.86
5830,10,50.8854806745,-24.4682205898,33.6724989,-117.776336,5498.0,278.88
5933,11,32.8505859852,-1.22795517422,33.6724989,-117.776336,4933.0,160.44
5934,11,32.7593752108,-1.52803613085,33.6724989,-117.776336,4929.5,161.55
5936,12,32.4695131118,-1.77473032598,33.6724989,-117.776336,4990.5,162.69
5977,10,45.8958884693,-24.5540984143,33.6724989,-117.776336,5499.5,262.98
6085,11,32.8301533196,-0.707571011009,33.6724995,-117.776335,4935.5,159.88
6087,12,32.5617052861,-0.898477290876,33.6724995,-117.776335,4993.0,160.83
6088,11,32.6698897064,-1.27643340822,33.6724995,-117.776335,4925.0,161.97
6129,10,45.5640566682,-24.150646852,33.6724995,-117.776335,5499.5,262.13
6130,10,45.8740779376,-24.4774093539,33.6724995,-117.776335,5586.25,263.23
6238,10,32.5252515565,-0.208946972247,33.6724995,-117.776335,5076.25,158.63
6240,10,32.8447230948,-0.679808986177,33.6724995,-117.776335,4934.25,159.77
6241,11,32.7612690796,-0.958890215566,33.6724995,-117.776335,4929.5,160.8
6243,12,32.4551609095,-1.19149931129,33.6724995,-117.776335,4995.25,161.92
6283,10,45.9570492827,-23.9098996487,33.6724995,-117.776335,5411.5,263.28
6391,11,32.6377174187,-0.582147686332,33.6724995,-117.776335,5003.75,159.7
6393,12,32.5551157085,-0.847688015308,33.6724995,-117.776335,5000.0,160.67
6435,10,45.7500313485,-23.5839984176,33.6724995,-117.776335,5320.75,262.48
6444,10,51.4261300128,-22.5829798119,33.6724995,-117.776335,5076.25,281.75
6544,12,32.6872204229,-0.429307014103,33.6724995,-117.776335,5006.0,159.14
6546,12,32.5905031031,-0.747839913736,33.6724995,-117.776335,5000.0,160.3
6547,10,29.7463031483,-1.25392428615,33.6724995,-117.776335,5780.75,164.64
6588,10,45.5179602602,-24.1392446539,33.6724995,-117.776335,5498.0,261.98
6596,10,51.2463784426,-22.3802033078,33.6724995,-117.776335,5004.75,281.28
6696,10,32.6660904457,0.160614943389,33.6724995,-117.776335,5078.75,157.27
6697,11,32.5546206781,-0.145545440955,33.6724995,-117.776335,5075.0,158.39
6742,10,46.0660072411,-23.609573574,33.6724995,-117.776335,5316.75,263.52
6743,10,46.4059279219,-23.6365747314,33.6724995,-117.776335,5314.25,264.64
6849,11,32.2150911508,0.330084301097,33.6724995,-117.776335,5225.5,157.33
6851,12,32.3315510427,-0.0761977411161,33.6724995,-117.776335,5146.0,158.45
6852,12,30.2203194742,0.365143947415,33.6724995,-117.776335,5795.0,159.55
6894,10,46.0309253006,-23.9184472945,33.6724995,-117.776335,5411.5,263.52
6896,10,46.4079418571,-23.6804246607,33.6724995,-117.776335,5327.5,264.66
6902,13,51.5655340793,-21.8190431055,33.6724995,-117.776335,4857.75,282.8
7002,11,32.3146803481,0.573903859698,33.6724995,-117.776335,5226.75,156.45
7004,11,32.4237310477,0.163082809238,33.6724995,-117.776335,5147.25,157.58
7048,10,45.9905835243,-22.2052283527,33.672504,-117.7763298,5584.75,263.58
7056,13,51.4515961279,-18.9080882773,33.672504,-117.7763298,4662.25,282.89
7057,11,51.8904370099,-19.420403807,33.672504,-117.7763298,4845.25,284.02
7154,10,32.2883043581,2.8153381909,33.672504,-117.7763298,5230.75,155.61
7156,13,30.3117021691,2.85726900796,33.672504,-117.7763298,5793.25,157.86
7200,10,46.1823978398,-20.7906082564,33.672504,-117.7763298,5149.75,262.69
7201,10,46.371900019,-22.2490415317,33.672504,-117.7763298,5586.25,263.78
7308,11,32.3102378046,2.91693795224,33.672504,-117.7763298,5237.0,155.27
7310,10,29.6932546711,2.06990893702,33.672504,-117.7763298,5889.75,160.7
7353,10,46.1091417824,-20.7823460556,33.672504,-117.7763298,5149.75,262.44
7355,10,46.3261456697,-21.9539756468,33.672504,-117.7763298,5498.0,263.55
7460,10,32.2045495965,3.39313333729,33.672504,-117.7763298,5326.25,153.98
7461,15,30.2567204685,3.46669015418,33.672504,-117.7763298,5878.25,156.23
7506,10,46.2883318035,-21.6651667461,33.672504,-117.7763298,5411.5,263.34
7516,11,51.9035860167,-17.5271320299,33.672504,-117.7763298,4288.75,284.94
7517,13,52.1656203913,-17.4435257108,33.672504,-117.7763298,4287.0,286.06
7660,10,46.7327537359,-21.3745877015,33.672504,-117.7763298,5311.5,264.7
7669,10,52.1234763144,-17.2402381015,33.672504,-117.7763298,4224.0,286.14
7670,11,52.3869107236,-17.1586972804,33.672504,-117.7763298,4224.75,287.28
7813,11,46.709156478,-21.0898058055,33.672504,-117.7763298,5225.5,264.55
7815,11,47.0569879781,-20.8808127788,33.672504,-117.7763298,5154.75,265.67
7823,10,52.1579614238,-16.5095890222,33.672504,-117.7763298,4015.0,287.22
7920,10,30.087819505,3.12453051754,33.672504,-117.7763298,5886.5,157.36
7966,11,47.0141694918,-20.6161302899,33.672504,-117.7763298,5075.0,265.47
7976,14,52.2258446526,-16.0059598775,33.672504,-117.7763298,3876.25,288.22
7977,12,52.4554073765,-15.9164524011,33.672504,-117.7763298,3874.25,289.33
7980,10,52.7475059651,-15.9682060464,33.672504,-117.7763298,3920.75,290.47
8072,10,31.7854980997,7.81063404435,33.6725106,-117.7763232,5678.75,151.23
8073,10,31.8903067658,7.33984318913,33.6725106,-117.7763232,5584.75,152.38
8074,10,29.9010301205,5.14122504142,33.6725106,-117.7763232,5891.25,156.88
8120,10,48.5597384208,-17.763040515,33.6725106,-117.7763232,5149.75,265.98
8130,12,53.4537437324,-12.1437972846,33.6725106,-117.7763232,3782.0,289.69
8132,19,53.6609742657,-12.0152290165,33.6725106,-117.7763232,3773.5,290.81
8147,12,53.8912399864,-11.9294283413,33.6725106,-117.7763232,3781.25,291.94
8224,10,31.2525323273,6.7247766028,33.6725106,-117.7763232,5680.25,150.95
8226,10,31.3855837787,6.26949657907,33.6725106,-117.7763232,5587.75,152.08
8227,10,29.9327565159,5.23732578995,33.6725106,-117.7763232,5891.25,156.58
8273,11,48.3987822941,-17.5394627579,33.6725106,-117.7763232,5081.0,265.44
8285,10,53.6574303445,-11.7118736503,33.6725106,-117.7763232,3690.0,291.42
8291,16,53.8189387592,-11.5007578871,33.6725106,-117.7763232,3655.0,292.56
8314,12,54.0802720047,-11.4856894531,33.6725106,-117.7763232,3688.5,293.69
8339,25,48.6882194236,-0.824504629675,33.6725106,-117.7763232,128.0,1.22
8359,32,48.2707441007,-0.870004893226,33.6725106,-117.7763232,0.0,0.03
8379,10,31.1520056146,6.49538934669,33.6725106,-117.7763232,5680.25,151.72
8403,47,48.6885194622,-0.827347326684,33.6725106,-117.7763232,128.0,0.83
8427,10,48.3194976808,-17.2938190681,33.6725106,-117.7763232,5006.0,265.17
8446,10,49.0294778729,-18.8970263562,33.6725106,-117.7763232,5499.5,267.41
8582,10,48.5078172322,-17.0378882656,33.6725106,-117.7763232,4928.5,265.84
8594,13,53.8672396469,-10.4472304481,33.6725106,-117.7763232,3381.0,295.3
8595,11,54.0613811108,-10.3416877367,33.6725106,-117.7763232,3383.75,296.44
8735,10,48.9615645703,-17.2834611132,33.6725106,-117.7763232,5007.25,267.41
8736,10,49.30199841,-17.4924117771,33.6725106,-117.7763232,5076.25,268.55
8738,10,49.6649951945,-17.9745293497,33.6725106,-117.7763232,5230.75,269.66
8748,10,53.8943130248,-9.89057663925,33.6725106,-117.7763232,3240.0,296.94
8764,10,54.0713484655,-9.78168213452,33.6725106,-117.7763232,3241.0,298.06
8840,10,29.7792040329,6.8121212359,33.6725106,-117.7763232,6103.25,152.44
8890,11,49.6202182055,-17.7156478978,33.6725106,-117.7763232,5151.0,269.58
8901,11,53.876343883,-9.54155396564,33.6725106,-117.7763232,3147.25,297.88
8903,13,54.0447708464,-9.43032770985,33.6725106,-117.7763232,3147.25,299.0
8904,11,54.2129951543,-9.31241505553,33.6725106,-117.7763232,3146.75,300.14
9043,10,49.3679551877,-17.0056454838,33.6725106,-117.7763232,4929.5,268.89
9056,14,54.3457830669,-6.50476452332,33.6725171,-117.7763177,3108.25,298.5
9057,16,54.4188255289,-6.24739855268,33.6725171,-117.7763177,3055.75,299.66
9059,14,54.5794206065,-6.13806344019,33.6725171,-117.7763177,3056.75,300.77
9071,12,55.4029976201,-5.72196100332,33.6725171,-117.7763177,3113.0,301.89
9145,13,30.3422380287,9.81001454555,33.6725171,-117.7763177,6085.75,147.97
9209,14,54.7930764698,-5.52010350536,33.6725171,-117.7763177,2946.5,299.94
9211,17,54.8689843644,-5.3193716151,33.6725171,-117.7763177,2914.0,301.05
9212,17,55.024170527,-5.20787723224,33.6725171,-117.7763177,2919.0,302.19
9214,12,55.2819861921,-5.21302640414,33.6725171,-117.7763177,2972.5,303.31
9342,13,45.211619461,-16.6975628267,33.6725171,-117.7763177,5798.0,250.38
9351,10,51.2710809226,-14.9671075633,33.6725171,-117.7763177,5229.5,269.56
9352,12,51.7960553277,-14.0945714633,33.6725171,-117.7763177,4994.25,271.83
9364,11,54.702858104,-5.02909500253,33.6725171,-117.7763177,2813.75,301.42
9370,16,54.8375730281,-4.90661823842,33.6725171,-117.7763177,2812.5,302.55
9395,14,54.8853258602,-4.68762784388,33.6725171,-117.7763177,2772.75,303.69
9418,12,55.1003591458,-4.67355282352,33.6725171,-117.7763177,2814.5,304.73
9518,14,54.8241793924,-4.69363741265,33.6725171,-117.7763177,2761.5,303.38
9520,16,54.9002064608,-4.51193228413,33.6725171,-117.7763177,2736.75,304.52
9521,15,55.0198308675,-4.37661409426,33.6725171,-117.7763177,2732.5,305.67
9523,14,55.2070323092,-4.32307935132,33.6725171,-117.7763177,2761.5,306.75
9672,13,54.7550179745,-4.24893626898,33.6725171,-117.7763177,2648.25,305.02
9674,15,54.9085458258,-4.16212586171,33.6725171,-117.7763177,2662.25,306.14
9675,16,55.0290389888,-4.03269159222,33.6725171,-117.7763177,2661.0,307.3
9677,14,55.1652295879,-3.9281616119,33.6725171,-117.7763177,2669.5,308.41
9803,10,45.5306173132,-15.7654193175,33.6725171,-117.7763177,5501.0,250.83
9811,11,51.5709066903,-13.9244059249,33.6725171,-117.7763177,4930.75,271.16
9814,11,53.1352681543,-14.8893001267,33.6725171,-117.7763177,5320.75,275.66
9827,11,54.7923112184,-3.99392943721,33.6725171,-117.7763177,2601.0,306.39
9831,15,54.7277977949,-3.69485280742,33.6725171,-117.7763177,2523.5,307.55
9856,14,54.8743243893,-3.60942085907,33.6725171,-117.7763177,2538.5,308.67
9879,13,54.9892168838,-3.49558064314,33.6725171,-117.7763177,2541.5,309.78
9904,12,55.2999997416,-3.54028579499,33.6725171,-117.7763177,2622.25,310.92
9928,14,49.1319856627,2.0651957922,33.6725171,-117.7763177,128.0,0.08
9948,13,48.7173005994,1.99892200417,33.6725171,-117.7763177,0.0,0.3
9980,13,54.5509613549,-3.49266446786,33.6725171,-117.7763177,2442.0,307.73
9991,19,54.6127573704,-3.34111675103,33.6725171,-117.7763177,2424.5,308.83
10014,23,55.352912707,-0.685906032793,33.6725233,-117.7763133,2434.25,309.97
