1778.00,5002.50,239.39,10.00
2001.00,3739.25,225.47,10.00
2027.00,3780.50,226.22,11.00
2167.00,3491.50,121.56,12.00
2237.00,3485.00,229.95,11.00
2262.00,3417.25,230.72,13.00
2288.00,3488.50,231.45,12.00
2391.00,3174.25,109.73,19.00
2418.00,3143.75,110.48,12.00
2444.00,3202.25,111.20,12.00
2473.00,3112.50,235.80,13.00
2499.00,3085.50,236.55,12.00
2528.00,3044.00,237.28,21.00
2553.00,3109.25,238.02,15.00
2579.00,3085.50,238.78,10.00
2619.00,3056.25,100.61,10.00
2644.00,2863.50,101.39,11.00
2715.00,2773.25,249.75,15.00
2754.00,2752.00,250.52,16.00
2780.00,2763.25,251.27,19.00
2805.00,2767.00,252.03,14.00
2831.00,2770.00,252.78,14.00
2960.00,2692.50,268.17,11.00
2985.00,2688.75,268.94,12.00
3015.00,2703.25,269.67,16.00
3040.00,2711.00,270.39,12.00
3065.00,2692.00,271.17,13.00
3090.00,2718.50,271.91,12.00
3115.00,4187.75,276.17,19.00
3207.00,2788.00,286.36,11.00
3232.00,2766.75,287.08,13.00
3257.00,2751.25,287.81,15.00
3282.00,2810.25,288.53,10.00
3308.00,2793.00,289.30,13.00
3451.00,3113.50,300.33,10.00
3477.00,3113.50,301.06,15.00
3518.00,3110.25,301.80,16.00
3543.00,3115.75,302.56,14.00
3569.00,3114.50,303.27,10.00
3596.00,128.00,0.19,37.00
3693.00,3495.00,309.66,11.00
3719.00,3496.25,310.39,11.00
3763.00,3488.50,56.38,11.00
3931.00,3923.75,314.77,12.00
3990.00,3823.50,46.39,12.00
4217.00,4283.50,36.52,10.00
4246.00,4155.50,37.28,22.00
4400.00,4908.75,319.06,17.00
4871.00,5880.00,329.39,12.00
4901.00,128.00,0.08,31.00
