0.00,490.50,334.75,13.00
77.00,496.00,335.48,14.00
1606.00,3144.00,228.78,21.00
1631.00,2059.00,106.37,11.00
1656.00,3080.00,228.78,21.00
1681.00,3737.25,200.86,19.00
3223.00,3739.25,224.30,11.00
3250.00,3740.50,225.06,13.00
3394.00,3918.50,129.84,10.00
3454.00,3649.25,225.02,13.00
3481.00,3608.50,225.78,14.00
3622.00,3869.00,126.64,10.00
3686.00,3567.75,226.23,10.00
3712.00,3529.50,227.75,12.00
3851.00,3732.25,123.22,10.00
3918.00,3378.25,229.09,11.00
3945.00,3357.00,229.86,19.00
4080.00,3497.50,120.22,29.00
4119.00,3604.75,120.97,10.00
4152.00,3208.75,232.25,13.00
4177.00,3201.25,232.86,13.00
4385.00,3115.50,234.25,13.00
4411.00,3113.50,235.02,13.00
4439.00,3110.50,235.78,14.00
4465.00,3084.50,236.53,10.00
4491.00,3085.50,237.27,10.00
4534.00,4920.25,104.69,10.00
4560.00,3276.50,112.20,20.00
4620.00,2862.75,239.05,11.00
4652.00,2914.25,239.78,13.00
4678.00,2862.25,240.55,11.00
4855.00,2813.00,243.20,10.00
4882.00,2811.25,243.97,11.00
4906.00,2846.25,244.70,19.00
4932.00,2812.25,245.44,11.00
4958.00,2811.75,246.19,11.00
5001.00,128.00,0.44,11.00
5026.00,128.00,0.44,35.00
5052.00,128.00,0.44,58.00
5093.00,2736.75,248.72,11.00
5118.00,2736.00,249.45,13.00
5144.00,2736.25,250.22,11.00
5170.00,2737.50,250.94,10.00
5195.00,2761.75,251.69,10.00
5230.00,3085.50,100.72,13.00
5257.00,3112.00,101.44,10.00
5329.00,2689.25,254.38,10.00
5356.00,2669.00,255.11,12.00
5385.00,2661.75,255.88,21.00
5410.00,2688.75,256.69,11.00
5435.00,2690.75,257.38,11.00
5460.00,37.50,263.80,11.00
5486.00,3057.25,96.55,10.00
5512.00,3031.50,97.30,14.00
5549.00,3083.25,98.02,11.00
5575.00,3113.50,98.73,11.00
5693.00,2972.00,93.33,13.00
5719.00,3056.75,94.05,11.00
5746.00,3083.75,95.50,12.00
5805.00,2623.25,266.63,10.00
5834.00,2643.00,267.34,11.00
5860.00,2545.00,268.11,19.00
5885.00,2644.25,268.86,12.00
5910.00,2644.00,269.58,11.00
5936.00,2665.75,270.31,10.00
6043.00,2643.75,272.80,11.00
6069.00,2587.25,273.56,16.00
6094.00,2659.75,274.30,15.00
6120.00,2660.00,275.05,14.00
6145.00,2664.25,275.80,13.00
6280.00,2646.00,278.59,11.00
6305.00,2664.75,279.30,13.00
6346.00,2665.25,280.08,12.00
6372.00,2667.75,280.80,11.00
6397.00,2690.00,281.50,10.00
6517.00,2711.00,284.28,12.00
6543.00,2711.00,285.03,14.00
6568.00,2713.00,285.80,11.00
6594.00,2715.00,286.52,10.00
6753.00,2761.75,289.45,12.00
6779.00,2771.50,290.22,23.00
6805.00,2765.25,290.92,12.00
6831.00,2788.50,291.67,11.00
6855.00,2811.00,292.42,10.00
6989.00,2880.25,294.92,13.00
7019.00,2815.25,295.69,11.00
7044.00,2907.50,296.44,15.00
7069.00,2863.25,297.16,11.00
7225.00,3057.25,299.17,10.00
7253.00,3084.25,299.89,11.00
7291.00,3112.00,300.66,10.00
7317.00,3084.25,301.39,12.00
7451.00,6464.50,287.70,10.00
7479.00,128.00,1.30,51.00
7537.00,3450.75,59.86,11.00
7562.00,3420.75,61.33,12.00
7587.00,3485.50,62.06,11.00
7658.00,128.00,0.97,16.00
7699.00,3449.50,307.75,10.00
7724.00,3382.50,309.23,11.00
7770.00,3605.50,55.52,10.00
7795.00,3532.50,56.27,13.00
7820.00,3542.25,57.00,28.00
7845.00,3567.00,57.73,12.00
7871.00,3568.25,58.47,10.00
7935.00,3567.75,310.70,10.00
7961.00,3530.75,311.44,11.00
7987.00,3532.00,312.19,10.00
8171.00,3739.75,313.91,15.00
8202.00,128.00,0.02,13.00
8233.00,3871.25,48.73,11.00
8259.00,3869.75,49.47,12.00
8408.00,3970.00,317.44,10.00
8465.00,4053.00,44.23,21.00
8490.00,4119.00,44.95,11.00
8518.00,128.00,0.50,53.00
8696.00,4336.50,39.63,10.00
8722.00,4286.00,40.41,11.00
8928.00,4781.25,36.36,10.00
9113.00,4730.75,322.53,15.00
9348.00,4990.50,325.38,12.00
9581.00,5401.75,327.48,11.00
10316.00,6003.00,29.09,11.00
10514.00,6219.50,335.64,10.00
12406.00,6214.00,29.73,11.00
13112.00,4922.75,42.31,10.00
