10.00,1645.75,97.44,12.00
48.00,1577.75,98.28,20.00
73.00,1561.00,99.03,16.00
98.00,1561.00,99.84,16.00
124.00,1568.00,100.61,15.00
150.00,1588.00,101.37,20.00
221.00,1606.50,102.16,13.00
248.00,1521.25,106.86,16.00
273.00,832.50,107.62,20.00
359.00,479.25,302.14,10.00
385.00,477.00,302.78,12.00
414.00,478.00,303.67,13.00
439.00,486.00,304.23,10.00
464.00,484.00,305.14,12.00
490.00,489.25,305.98,12.00
515.00,492.50,306.48,12.00
541.00,519.75,307.25,11.00
566.00,507.75,308.14,13.00
592.00,4226.50,311.56,12.00
631.00,0.00,311.33,31.00
656.00,0.00,157.59,20.00
682.00,1630.50,97.47,12.00
708.00,1580.00,98.27,20.00
736.00,1568.50,99.03,15.00
762.00,1559.25,99.78,16.00
787.00,1573.25,100.55,19.00
812.00,1592.50,101.33,19.00
837.00,1608.00,102.08,16.00
862.00,1520.50,106.69,15.00
888.00,4674.75,107.47,20.00
913.00,4.00,231.34,38.00
939.00,3450.75,164.17,41.00
965.00,3475.75,180.17,34.00
990.00,1494.50,109.36,22.00
1014.00,1513.75,110.16,20.00
1043.00,1543.00,110.86,14.00
1072.00,2.25,299.22,33.00
1133.00,1607.75,97.67,14.00
1172.00,1577.25,98.47,21.00
1197.00,1560.25,99.27,16.00
1223.00,1560.75,100.06,16.00
1247.00,1576.00,100.80,21.00
1273.00,1601.75,101.56,18.00
1300.00,1513.50,107.00,19.00
1325.00,20.75,107.73,20.00
1351.00,19.50,20.62,40.00
1376.00,128.00,0.36,51.00
1483.00,497.25,301.89,10.00
1513.00,486.25,302.81,11.00
1538.00,490.00,303.63,10.00
1564.00,490.50,304.39,12.00
1588.00,497.50,305.03,13.00
1615.00,501.00,305.77,12.00
1641.00,520.00,306.31,12.00
1666.00,535.00,307.23,11.00
1692.00,538.75,307.98,12.00
1717.00,553.25,308.69,10.00
1741.00,640.00,310.66,13.00
1766.00,1100.50,311.33,10.00
1806.00,1583.00,98.08,16.00
1832.00,1573.50,98.78,21.00
1862.00,1561.75,99.59,16.00
1886.00,1561.00,100.37,15.00
1912.00,1584.75,101.12,18.00
1937.00,1603.50,101.87,19.00
1963.00,1544.00,106.47,12.00
1988.00,1512.00,107.28,22.00
2016.00,18.25,108.02,22.00
2158.00,484.75,302.06,10.00
2183.00,480.75,302.59,11.00
2209.00,481.75,303.45,12.00
2233.00,484.00,304.11,12.00
2258.00,486.50,304.91,11.00
2284.00,491.00,305.56,12.00
2312.00,494.25,306.39,10.00
2351.00,499.75,307.39,10.00
2376.00,520.75,307.89,11.00
2401.00,538.75,308.52,11.00
2427.00,545.00,309.41,10.00
2453.00,632.00,310.44,10.00
2477.00,4226.50,311.25,14.00
