15270.00,1700.00,188.70,14.00
15295.00,1630.25,189.45,11.00
15324.00,1597.00,190.17,17.00
15350.00,1621.00,190.92,10.00
15374.00,1136.00,191.98,12.00
15400.00,1107.00,192.73,14.00
15425.00,1102.00,193.48,17.00
15451.00,1131.75,194.09,12.00
15478.00,128.00,0.58,17.00
15503.00,128.00,0.73,14.00
15530.00,1212.75,188.89,11.00
15569.00,1183.00,189.67,15.00
15593.00,1183.25,190.41,17.00
15619.00,1216.00,191.16,15.00
15709.00,4781.25,135.91,10.00
15743.00,1430.25,187.72,12.00
15768.00,1429.50,188.44,12.00
15972.00,1598.00,164.81,11.00
15999.00,1549.75,165.48,16.00
16024.00,1536.25,166.19,15.00
16050.00,1521.00,166.94,12.00
16165.00,5681.75,85.64,10.00
16192.00,1306.00,126.86,10.00
16218.00,1291.25,127.58,14.00
16244.00,1283.75,128.33,19.00
16268.00,1342.75,129.02,10.00
16294.00,1456.75,129.64,14.00
16323.00,1458.50,130.39,15.00
16412.00,1507.75,113.58,13.00
16437.00,1503.75,114.36,21.00
16463.00,1511.00,115.19,16.00
16488.00,1208.00,120.11,11.00
16514.00,1169.00,120.86,14.00
16540.00,1167.50,121.69,18.00
16564.00,1168.75,122.41,17.00
16591.00,0.00,1.39,35.00
16646.00,1488.00,115.33,18.00
16672.00,1472.50,116.05,11.00
16696.00,1435.75,116.77,19.00
16725.00,1405.00,117.55,17.00
16791.00,1395.50,118.23,16.00
16817.00,1390.00,118.95,16.00
16842.00,1400.00,119.75,22.00
16867.00,1137.50,121.36,12.00
16893.00,1137.25,122.16,16.00
16933.00,1116.75,122.81,16.00
16958.00,1117.50,123.62,15.00
16984.00,128.00,0.92,14.00
17087.00,4781.25,75.53,10.00
17125.00,947.75,134.94,11.00
17152.00,923.50,135.73,17.00
17183.00,917.25,136.42,16.00
17208.00,918.00,137.19,16.00
17234.00,926.25,137.80,16.00
17344.00,4781.25,103.69,10.00
17380.00,854.00,157.58,10.00
17406.00,830.25,158.33,12.00
17431.00,824.25,159.13,16.00
17457.00,826.75,159.77,16.00
17484.00,834.00,160.44,16.00
17628.00,802.50,168.63,10.00
17654.00,774.50,169.42,14.00
17679.00,773.00,170.08,17.00
17721.00,772.75,170.94,17.00
17747.00,777.25,171.66,14.00
17771.00,793.75,172.33,10.00
17832.00,4781.25,114.39,10.00
17871.00,746.00,173.83,11.00
17896.00,719.50,174.64,13.00
17922.00,715.00,175.38,14.00
17948.00,721.25,175.94,14.00
17972.00,726.50,176.66,13.00
17999.00,0.00,0.84,46.00
18067.00,4339.25,110.44,10.00
18111.00,600.00,179.17,11.00
18137.00,582.50,180.06,14.00
18166.00,582.25,180.69,17.00
18191.00,582.00,181.38,18.00
18217.00,582.00,182.27,15.00
18241.00,600.00,182.88,14.00
18267.00,606.50,183.56,11.00
18347.00,673.25,176.56,12.00
18380.00,667.50,177.41,13.00
18405.00,665.25,178.11,17.00
18431.00,665.25,178.88,17.00
18455.00,668.75,179.67,17.00
18480.00,676.25,180.31,14.00
18506.00,705.75,180.92,11.00
18595.00,817.75,201.61,10.00
18621.00,802.00,202.39,13.00
18647.00,797.25,203.06,16.00
18671.00,795.25,203.75,16.00
18697.00,801.00,204.58,15.00
18723.00,811.75,205.22,12.00
18748.00,848.75,205.94,12.00
18775.00,128.00,1.25,59.00
18802.00,128.00,0.59,37.00
18827.00,128.00,0.59,60.00
18863.00,846.75,241.66,12.00
18901.00,812.25,242.39,12.00
18930.00,801.75,243.23,16.00
18955.00,798.00,244.02,18.00
18981.00,798.50,244.67,17.00
19005.00,802.25,245.31,14.00
19031.00,820.00,246.06,11.00
19057.00,128.00,1.34,29.00
19087.00,941.75,218.88,11.00
19114.00,912.75,219.58,15.00
19138.00,912.50,220.36,18.00
19164.00,913.75,221.00,16.00
19190.00,922.75,221.80,19.00
19214.00,931.00,222.55,15.00
19242.00,954.50,223.23,12.00
19271.00,128.00,0.20,26.00
19326.00,948.25,218.66,10.00
19351.00,918.75,219.42,14.00
19390.00,913.75,220.23,19.00
19415.00,917.50,220.86,19.00
19441.00,922.00,221.63,16.00
19466.00,928.00,222.34,15.00
19492.00,937.25,223.09,13.00
19571.00,795.00,226.70,12.00
19596.00,788.25,227.50,15.00
19621.00,788.25,228.09,18.00
19646.00,790.75,228.91,17.00
19675.00,792.50,229.69,15.00
19701.00,799.00,230.41,15.00
19725.00,809.75,231.11,13.00
19811.00,740.00,226.20,11.00
19837.00,713.75,226.89,14.00
19862.00,709.75,227.64,19.00
19888.00,712.50,228.25,20.00
19914.00,714.75,229.11,16.00
19939.00,722.75,229.75,14.00
19978.00,728.25,230.45,12.00
20003.00,751.50,231.05,10.00
20235.00,5698.50,151.30,11.00
20280.00,670.00,222.38,10.00
20306.00,660.25,223.30,13.00
20331.00,654.75,223.91,16.00
20356.00,653.75,224.63,19.00
20382.00,654.50,225.34,15.00
20409.00,660.25,226.09,14.00
20435.00,671.25,226.86,15.00
20459.00,678.00,227.66,11.00
20521.00,665.25,230.13,10.00
20546.00,648.50,231.00,12.00
20572.00,647.25,231.72,19.00
20597.00,646.50,232.50,22.00
20621.00,644.25,233.19,18.00
20650.00,650.25,233.92,14.00
20675.00,659.25,234.56,14.00
20713.00,669.00,235.39,14.00
20739.00,697.75,235.98,10.00
20774.00,711.00,251.94,11.00
20799.00,697.00,252.77,16.00
20825.00,690.25,253.39,16.00
20851.00,689.50,254.09,18.00
20876.00,688.25,254.86,17.00
20902.00,692.75,255.67,14.00
20925.00,699.50,256.42,12.00
20952.00,128.00,0.64,44.00
20997.00,625.75,229.97,10.00
21023.00,618.75,230.59,15.00
21048.00,618.25,231.34,19.00
21074.00,618.00,232.13,20.00
21099.00,618.00,232.89,18.00
21125.00,620.75,233.55,18.00
21151.00,621.25,234.41,17.00
21190.00,628.25,234.86,15.00
21215.00,633.00,235.66,14.00
21241.00,656.75,236.31,11.00
21464.00,590.00,220.19,12.00
21493.00,552.25,221.22,13.00
21521.00,540.25,221.94,14.00
21547.00,534.50,222.69,13.00
21571.00,531.25,223.53,15.00
21597.00,527.25,224.20,14.00
21622.00,522.25,225.16,14.00
21647.00,522.25,225.84,17.00
21673.00,525.25,226.44,17.00
21697.00,530.75,227.08,13.00
21723.00,540.25,228.00,13.00
21749.00,541.00,228.67,16.00
21774.00,540.75,229.42,12.00
21798.00,0.00,230.08,12.00
21932.00,1274.75,210.55,10.00
22041.00,1237.00,211.41,14.00
22067.00,1226.25,212.14,25.00
22093.00,1240.00,212.81,16.00
22118.00,949.50,218.36,15.00
22144.00,894.00,219.08,14.00
22168.00,887.50,219.83,15.00
22194.00,128.00,220.61,13.00
22220.00,0.00,0.08,46.00
22373.00,5698.50,156.52,12.00
22408.00,1464.25,211.33,11.00
22433.00,1458.50,212.05,10.00
22457.00,1446.75,212.80,13.00
22487.00,1440.00,213.58,13.00
22513.00,1443.25,214.30,15.00
22538.00,2063.75,219.09,15.00
22564.00,2076.50,219.84,11.00
22649.00,2390.50,215.70,12.00
22674.00,2392.75,216.42,14.00
22720.00,2077.25,218.73,12.00
22746.00,2092.75,219.42,13.00
23125.00,3085.50,220.80,10.00
23151.00,3087.00,221.52,12.00
23318.00,5780.75,156.55,12.00
23356.00,5875.00,214.30,17.00
23387.00,2937.25,219.64,12.00
23555.00,5772.75,156.59,11.00
23593.00,5880.00,214.27,16.00
24064.00,5865.25,214.28,17.00
24497.00,5697.00,156.61,11.00
24725.00,5076.25,146.25,10.00
25202.00,5691.00,156.48,11.00
25228.00,128.00,0.78,59.00
26377.00,5694.00,156.64,12.00
